timestamp,CPU_0(group_0),CPU_2(group_1),CPU_4(group_1),CPU_6(group_2),CPU_8(group_3),CPU_10(group_3),CPU_12(group_3),CPU_14(group_4),CPU_16(group_5),CPU_64(group_0),CPU_66(group_1),CPU_68(group_1),CPU_70(group_2),CPU_72(group_3),CPU_74(group_3),CPU_76(group_3),CPU_78(group_4),CPU_80(group_5)
1768749885.726445,8.2,1.0,2.0,0.0,0.0,1.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,100.0
1768749886.7296224,7.2,0.0,3.0,0.0,0.0,7.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,100.0
1768749887.7327805,10.0,2.0,4.0,5.0,2.0,3.1,2.0,0.0,100.0,2.9,2.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0
1768749888.737376,11.8,0.0,3.0,0.0,0.0,2.0,0.0,2.0,100.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,100.0
1768749889.7417567,11.8,2.0,5.1,8.1,3.1,3.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749890.7464192,11.1,0.0,4.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749891.7499683,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749892.754519,16.2,0.0,1.0,4.0,6.1,9.9,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,100.0
1768749893.7593555,11.7,0.0,2.0,0.0,1.0,2.0,1.0,2.0,100.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,1.0,100.0
1768749894.7628946,12.2,6.1,4.1,8.1,7.1,7.1,2.0,2.0,100.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,100.0
1768749895.7668242,10.8,0.0,0.0,1.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749896.91125,15.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749897.919688,17.6,1.0,2.0,2.0,0.0,0.0,0.0,7.9,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,100.0
1768749899.0075893,7.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,100.0
1768749900.0115197,10.0,1.0,2.0,3.0,3.0,0.0,7.1,2.0,100.0,3.0,3.0,5.1,1.0,1.0,0.0,0.0,3.1,100.0
1768749901.015792,12.1,1.0,3.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0
1768749902.0179145,9.0,0.0,3.0,0.0,3.0,2.0,3.0,1.0,100.0,8.1,6.1,1.0,3.0,2.0,2.0,4.0,2.0,100.0
1768749903.0212877,10.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,100.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,100.0
1768749904.0254185,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,10.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1768749905.0294514,12.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,6.0,3.1,1.0,0.0,1.0,1.0,0.0,1.0,100.0
1768749906.0338085,12.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
1768749907.091163,11.8,0.0,2.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,7.1,100.0
1768749908.4937892,17.1,0.0,0.0,5.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,100.0
1768749909.497272,10.9,0.0,3.0,0.0,1.0,0.0,0.0,0.0,100.0,3.0,0.0,9.2,1.0,1.0,0.0,2.0,4.0,100.0
1768749910.5015473,10.1,1.0,1.0,3.0,3.1,0.0,0.0,1.0,100.0,0.0,4.0,3.0,0.0,2.0,1.0,1.0,2.0,100.0
1768749911.5046806,6.3,5.1,5.0,0.0,3.0,2.0,2.0,2.0,100.0,1.0,3.0,5.9,0.0,6.1,5.0,3.0,2.0,100.0
1768749912.5092244,13.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0
1768749913.5132017,12.0,3.1,1.0,3.0,2.0,3.0,2.1,5.1,100.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749914.5163274,9.2,14.3,4.0,5.1,5.1,2.0,5.1,4.1,100.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,100.0
1768749915.519953,10.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,100.0
1768749916.5238414,11.2,6.1,4.0,4.0,6.1,5.1,3.1,4.1,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749917.528701,9.1,5.1,3.0,3.0,6.0,1.0,2.0,2.0,100.0,2.0,0.0,5.1,1.0,1.0,0.0,0.0,0.0,100.0
1768749918.5333407,10.8,0.0,1.0,0.0,0.0,2.0,0.0,3.0,100.0,4.0,3.0,2.0,1.0,5.1,1.0,10.1,4.0,100.0
1768749919.5370789,9.9,0.0,0.0,1.0,1.0,0.0,1.0,3.0,100.0,6.0,2.0,8.1,1.0,1.0,4.0,5.0,6.0,100.0
1768749920.540166,7.3,2.0,2.0,4.0,1.0,1.0,2.0,1.0,100.0,5.0,13.0,5.9,3.0,5.1,5.0,3.0,5.0,100.0
1768749921.5420654,11.7,4.0,0.0,5.1,0.0,6.1,1.0,2.0,100.0,3.1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,100.0
1768749922.5438502,11.7,1.0,1.0,2.0,0.0,1.0,1.0,4.0,100.0,4.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,100.0
1768749923.5473764,8.2,2.0,2.0,1.0,2.0,2.0,2.0,3.1,100.0,5.0,0.0,1.0,1.0,1.0,1.0,8.0,5.1,100.0
1768749924.555652,9.9,0.0,1.0,0.0,1.0,0.0,0.0,2.0,100.0,5.1,2.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0
1768749925.5598104,10.3,7.1,5.0,0.0,3.0,0.0,1.0,3.0,100.0,6.1,5.0,1.0,0.0,1.0,2.0,1.0,0.0,100.0
1768749926.5641863,10.9,0.0,0.0,1.0,1.0,0.0,0.0,3.0,100.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,100.0
1768749927.5666497,9.9,0.0,0.0,1.0,0.0,0.0,2.0,1.0,100.0,3.9,1.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749928.570259,7.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,100.0
1768749929.5732486,8.2,0.0,1.0,0.0,0.0,0.0,4.0,2.0,100.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,100.0
1768749930.5756097,10.0,1.0,0.0,0.0,1.0,0.0,5.1,6.0,100.0,5.1,1.0,2.0,1.0,3.1,6.1,10.0,3.0,100.0
1768749931.5788589,8.2,1.0,0.0,0.0,0.0,0.0,2.0,1.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
1768749932.580691,10.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,100.0,5.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,100.0
1768749933.5824552,10.9,0.0,0.0,1.0,1.0,0.0,2.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,3.1,10.1,5.9,100.0
1768749934.5867352,7.3,1.0,0.0,1.0,2.0,1.0,3.0,6.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749935.5904028,9.2,2.0,4.0,5.0,3.1,3.0,1.0,5.1,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749936.5947146,8.2,0.0,0.0,0.0,5.0,0.0,2.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
1768749937.596923,9.9,1.0,0.0,0.0,1.0,2.0,2.0,1.0,100.0,3.0,9.0,1.0,1.0,10.0,4.0,6.1,5.0,100.0
1768749938.600158,13.5,0.0,1.0,0.0,0.0,0.0,5.0,0.0,100.0,3.0,3.0,0.0,0.0,3.0,7.0,1.0,3.1,100.0
1768749939.6036835,7.2,1.0,1.0,1.0,1.0,0.0,5.2,1.0,100.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0
1768749940.607498,7.1,0.0,2.0,0.0,0.0,1.0,1.0,0.0,100.0,5.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749941.6120558,9.1,0.0,0.0,1.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749942.6162765,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749943.9501104,8.1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749944.9968636,7.2,2.0,0.0,1.0,2.0,1.0,9.0,2.0,100.0,6.9,1.0,4.0,2.9,4.0,3.0,2.0,3.0,100.0
1768749945.9988196,9.1,0.0,0.0,1.0,1.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,100.0
1768749947.0027606,13.2,1.0,0.0,0.0,4.0,5.0,4.0,3.0,100.0,4.0,3.0,3.0,1.0,3.0,2.0,6.0,5.0,100.0
1768749948.0059412,9.8,0.0,1.0,1.0,4.0,9.1,9.0,3.0,100.0,1.0,0.0,4.0,7.1,10.3,7.1,13.1,10.2,100.0
1768749949.0094783,11.7,1.0,1.0,1.0,2.0,2.0,3.0,3.0,100.0,0.0,0.0,3.0,1.0,1.0,5.1,5.1,5.0,100.0
1768749950.013842,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749951.0157304,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,2.0,3.1,3.0,4.0,0.0,0.0,0.0,100.0
1768749952.0178366,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,4.0,5.0,8.0,5.1,7.2,4.0,2.0,100.0
1768749953.0221882,9.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,100.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,100.0
1768749954.2888193,12.4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,100.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,5.1,100.0
1768749955.4130394,9.1,3.0,1.0,6.1,4.0,0.0,2.0,2.0,100.0,3.0,3.0,5.9,4.0,1.0,1.0,1.0,1.0,100.0
1768749956.4163077,10.9,0.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,100.0
1768749957.4209638,12.6,1.0,1.0,1.0,0.0,2.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,100.0
1768749958.424835,11.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0
1768749959.427654,9.1,0.0,0.0,2.0,1.0,1.0,4.0,4.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749960.4319823,10.9,0.0,0.0,0.0,0.0,3.1,3.0,4.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749961.4337268,13.3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749962.4355643,7.2,1.0,1.0,1.0,3.0,0.0,0.0,0.0,100.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749963.4389772,9.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,100.0,6.0,6.1,9.1,4.0,2.0,8.0,5.1,4.0,100.0
1768749964.4423265,15.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,100.0
1768749965.4466183,13.3,2.0,7.9,1.0,1.0,0.0,0.0,1.0,100.0,2.0,3.0,1.0,4.0,3.0,3.0,0.0,3.0,100.0
1768749966.4495442,13.1,3.1,4.0,1.0,3.0,5.0,1.0,0.0,100.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,100.0
1768749967.4528134,9.2,2.0,2.0,0.0,1.0,0.0,0.0,0.0,100.0,4.1,8.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0
1768749968.4548752,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,6.1,2.0,1.0,4.0,6.1,2.0,1.0,0.0,100.0
1768749969.459231,12.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,100.0
1768749970.4633539,13.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,100.0
1768749971.4677553,10.1,0.0,1.0,0.0,1.0,1.0,1.0,2.0,100.0,2.0,0.0,3.0,6.9,1.0,0.0,1.0,0.0,100.0
1768749972.4723792,11.7,0.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0
1768749973.476331,11.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749974.480223,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2.9,100.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,100.0
1768749975.4840922,10.4,2.0,4.1,2.0,2.0,2.0,1.0,5.1,100.0,3.0,11.1,3.0,2.0,2.0,6.0,1.0,1.0,100.0
1768749976.4886625,13.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0,5.9,4.0,1.0,3.0,7.0,3.0,2.0,0.0,100.0
1768749977.493156,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,2.0,100.0
1768749978.496806,12.5,0.0,0.0,3.0,0.0,0.0,0.0,1.0,100.0,2.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,100.0
1768749979.4999173,13.2,0.0,0.0,4.0,1.0,0.0,2.0,1.0,100.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,100.0
1768749980.5032814,8.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2.0,3.0,6.0,2.0,2.0,4.0,3.1,5.1,100.0
1768749981.5078375,13.3,2.0,0.0,0.0,0.0,2.0,1.0,1.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,6.9,1.0,100.0
1768749982.5106452,9.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,100.0
1768749983.5139122,12.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,100.0
1768749984.5178623,8.2,0.0,0.0,0.0,0.0,2.0,1.0,2.0,100.0,5.0,0.0,0.0,0.0,0.0,2.0,12.1,7.1,100.0
1768749985.5212069,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,100.0
1768749986.5253108,9.1,0.0,0.0,0.0,0.0,1.0,2.0,2.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749987.5285933,9.9,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749988.5316954,12.5,0.0,0.0,1.0,0.0,0.0,3.1,1.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749989.5365152,10.9,0.0,0.0,0.0,0.0,2.0,2.0,2.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749990.5411613,9.9,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0
1768749991.544375,11.8,0.0,0.0,0.0,0.0,1.0,7.1,4.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,100.0
1768749992.5475423,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749993.5509727,13.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749994.5539372,11.8,1.0,0.0,0.0,0.0,1.0,3.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,100.0
1768749995.557034,10.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749996.5602257,10.0,4.0,2.0,1.0,0.0,0.0,4.0,3.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,100.0
1768749997.5632367,10.8,1.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0,6.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749998.5676336,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,3.0,1.0,4.0,2.0,0.0,2.0,3.0,100.0
1768749999.571936,8.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,2.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,100.0
1768750000.5760374,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768750001.5805726,14.6,8.0,7.1,1.0,2.0,0.0,1.0,0.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768750002.5838742,7.2,0.0,1.0,0.0,0.0,2.0,2.0,5.1,100.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0
1768750003.5878546,18.2,1.0,0.0,0.0,1.0,2.0,3.0,4.0,100.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768750004.5948422,9.1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,100.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
1768750005.598317,12.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768750006.6030335,16.2,6.1,4.0,0.0,1.0,0.0,4.0,6.1,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768750007.607407,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,3.9,0.0,0.0,0.0,0.0,2.0,1.0,1.0,100.0
1768750008.6108427,9.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,100.0
1768750009.614464,9.1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,100.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,100.0
1768750010.6181526,7.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,100.0
1768750011.6222103,10.9,7.0,1.0,0.0,3.0,1.0,3.1,1.0,100.0,3.0,0.0,0.0,0.0,4.0,3.0,6.1,5.1,100.0
1768750012.6257875,8.2,2.0,0.0,0.0,0.0,1.0,2.0,2.0,100.0,2.0,0.0,2.0,9.2,2.0,3.0,1.0,0.0,100.0
1768750013.6279047,8.1,3.0,3.0,1.0,4.1,2.0,2.0,7.9,100.0,2.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,100.0
1768750014.6348279,9.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,2.0,4.0,3.1,5.0,8.0,9.0,100.0
1768750015.6772287,9.1,1.0,3.1,0.0,3.0,1.0,17.5,2.0,100.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,100.0
1768750016.6818202,10.0,1.0,1.0,0.0,3.0,3.0,5.1,4.1,100.0,2.0,1.0,1.0,0.0,1.0,2.0,5.0,5.0,100.0
1768750017.6867242,7.2,0.0,1.0,0.0,1.0,2.0,8.1,5.0,100.0,3.0,0.0,2.1,1.0,2.0,3.0,1.0,2.0,100.0
1768750018.690839,4.3,0.0,0.0,0.0,1.0,2.0,2.9,0.0,100.0,1.0,0.0,2.0,2.0,1.0,3.0,3.1,5.0,100.0
1768750019.6944575,13.5,0.0,0.0,0.0,0.0,2.0,4.1,4.0,100.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,100.0
1768750020.6972058,13.3,1.0,0.0,0.0,0.0,2.0,0.0,1.0,100.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,100.0
1768750021.7007165,10.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,100.0
1768750022.8707557,11.7,0.0,0.0,0.0,1.0,0.0,2.0,0.0,100.0,0.0,0.0,2.0,2.0,2.0,1.0,6.0,2.0,100.0
1768750023.8999817,11.7,1.0,1.0,0.0,0.0,0.0,2.0,4.0,100.0,0.0,0.0,5.1,4.0,0.0,1.0,3.0,0.0,100.0
1768750024.903174,11.8,3.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,100.0
1768750025.906934,9.1,1.0,0.0,1.0,1.0,1.0,0.0,2.0,100.0,5.0,6.1,4.0,7.1,4.0,2.0,1.0,2.0,100.0
1768750026.9096487,10.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,4.0,7.0,3.0,1.0,0.0,0.0,3.1,100.0
1768750027.913875,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,3.0,3.9,4.0,3.1,7.8,3.1,2.0,4.0,100.0
1768750028.9176073,11.7,0.0,0.0,0.0,1.0,0.0,2.0,0.0,100.0,1.0,0.0,6.9,2.0,0.0,0.0,0.0,0.0,100.0
1768750030.0634859,9.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,100.0,7.0,8.0,4.0,1.0,1.0,4.0,1.0,1.0,100.0
1768750031.1219714,12.5,0.0,2.0,0.0,0.0,0.0,1.0,2.0,100.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,100.0
1768750032.1313374,11.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,100.0
1768750033.422405,17.0,6.0,4.0,5.9,4.0,3.0,9.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
1768750034.4258363,9.1,2.0,6.0,2.0,1.0,0.0,0.0,0.0,100.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768750035.4323225,8.2,0.0,4.0,0.0,0.0,0.0,3.1,1.0,100.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,100.0
1768750036.436127,6.3,1.0,1.0,0.0,1.0,1.0,5.1,0.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0
1768750037.4397218,12.6,2.0,4.0,1.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,100.0
1768750038.443925,14.2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,100.0
1768750039.4471686,12.6,0.0,3.0,1.0,0.0,0.0,0.0,7.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768750040.450513,9.1,2.0,6.0,2.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0
1768750041.4546187,11.8,0.0,3.0,2.0,2.0,6.1,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,100.0
1768750042.458796,10.9,1.0,3.0,1.0,1.0,6.0,6.2,7.9,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768750043.4629443,8.5,1.0,2.0,0.0,1.0,1.0,3.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0
1768750044.467682,7.2,1.0,4.0,1.0,2.0,0.0,1.0,0.0,100.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,100.0
1768750045.4719923,7.2,1.0,2.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,6.1,4.1,3.1,0.0,0.0,1.0,100.0
1768750046.4754486,7.3,1.0,3.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,100.0
1768750047.4797688,8.2,1.0,3.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,100.0
1768750048.4837613,8.2,0.0,3.0,1.0,0.0,0.0,0.0,3.1,100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,100.0
1768750049.4870813,10.3,3.1,7.1,4.0,4.0,4.0,2.0,5.9,100.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,100.0
1768750050.4907959,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,100.0
1768750051.4951954,6.3,3.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768750052.4996054,12.5,1.0,3.0,2.0,0.0,0.0,0.0,0.0,100.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,100.0
1768750053.5038548,9.9,1.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,3.1,3.0,1.0,100.0
1768750054.5070822,11.2,1.0,4.0,1.0,1.0,0.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,0.0,2.0,11.2,5.0,100.0
1768750055.5113494,9.0,1.0,7.0,4.0,4.0,5.0,0.0,0.0,100.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,100.0
1768750056.5156677,15.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
1768750057.5204327,13.1,0.0,0.0,1.0,0.0,6.1,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,100.0
1768750058.5237417,16.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
